post_id,image_url,caption,label,misinformation_type,named_entities,categories,posted_date,language,article_url,article_title
NFC_balen-shah-setopati-false-claim-fact-check,https://nepalfactcheck.org/wp-content/uploads/2025/04/balkhu-1-300x169.jpg,मेयर बलेन शाहको फेसबुक स्टाटसमा ई–बिपिएससँग सम्बन्धित विषय उल्लेख गरिएको दाबी गलत हो । सेतोपाटीलाई दिइएको दाबी गलत थियो।,0,Pristine,"Balendra Shah, Balen, Setopati, Kathmandu","Politics, Government",22/04/2025,ne,https://nepalfactcheck.org/2025/04/balen-shah-setopati-false-claim-fact-check/,के मेयर बालेनले कार्यविधिमा नभएको इ-बीपीएसबारे उल्लेख गर्दै स्टायटस लेखेका हुन्?
NFC_tire-throw-video-from-guatemala,https://nepalfactcheck.org/wp-content/uploads/2025/08/gorakhkali-tyre-protest-claim-1-300x169.png,टेबुलमा टायर फालेको भाइरल भिडियो नेपालको होइन,1,Geographic_Mismatch,"Tire Throw, Guatemala, Nepal",Society,18/08/2025,ne,https://nepalfactcheck.org/2025/08/tire-throw-video-from-guatemala/,टेबलमा टायर फ्याँकेको भाइरल भिडियो नेपालको होइन
NFC_tire-throw-video-from-guatemala,https://nepalfactcheck.org/wp-content/uploads/2025/08/gorakhkali-tyre-protest-claim-1-300x169.png,कसैले टायर फालेको भाइरल भिडियो नेपालको होइन ग्वाटेमालाको हो ।,0,Pristine,"Tire Throw, Guatemala, Nepal",Society,18/08/2025,ne,https://nepalfactcheck.org/2025/08/tire-throw-video-from-guatemala/,टेबलमा टायर फ्याँकेको भाइरल भिडियो नेपालको होइन
NFC_viral-naked-protest-video-misleading,https://nepalfactcheck.org/wp-content/uploads/2025/07/singhadurbar-protest-fact-check-300x169.png,सिंहदरबारमा नाङ्गो विरोध: भ्रामक दाबी गर्दै पुरानो भिडियो हालै फैलाइँदै,1,Temporal_Mismatch,"Singha Durbar, Naked Protest, Kathmandu","Society, Politics",15/07/2025,ne,https://nepalfactcheck.org/2025/07/viral-naked-protest-video-misleading/,सिंहदरबारमा नग्न प्रदर्शन : पुरानो भिडियो हालको भन्दै फैलाइँदैछ भ्रामक दाबी
NFC_viral-naked-protest-video-misleading,https://nepalfactcheck.org/wp-content/uploads/2025/07/singhadurbar-protest-fact-check-300x169.png,सिंहदरबारमा भएको नग्न विरोधको भाइरल भिडियो पुरानो हो र यो हालैको घटना हो जस्तो गरी सेयर भइरहेको छ ।,0,Pristine,"Singha Durbar, Naked Protest, Kathmandu","Society, Politics",15/07/2025,ne,https://nepalfactcheck.org/2025/07/viral-naked-protest-video-misleading/,सिंहदरबारमा नग्न प्रदर्शन : पुरानो भिडियो हालको भन्दै फैलाइँदैछ भ्रामक दाबी
NFC_there-is-no-muslim-expulsion-campaign-in-nepal,https://nepalfactcheck.org/wp-content/uploads/2025/03/False-Muslim-expulsion-campaign-in-nepal-300x169.png,नेपालमा मुस्लिम निष्कासन अभियान छैन - भाइरल भिडियो भ्रामक छ,1,Fabricated,"Muslim, Nepal, Expulsion Campaign","Society, Religion",30/03/2025,ne,https://nepalfactcheck.org/2025/03/there-is-no-muslim-expulsion-campaign-in-nepal/,"नेपालमा मुसलमान भगाऊ अभियान सुरु गरिएको छैन, भाइरल भिडियो भ्रामक"
NFC_there-is-no-muslim-expulsion-campaign-in-nepal,https://nepalfactcheck.org/wp-content/uploads/2025/03/False-Muslim-expulsion-campaign-in-nepal-300x169.png,"नेपालमा ""मुस्लिम निष्कासन अभियान"" भैरहेको दाबी गर्ने भाइरल भिडियो भ्रामक छ। यस्तो संगठित अभियान छैन।",0,Pristine,"Muslim, Nepal, Expulsion Campaign","Society, Religion",30/03/2025,ne,https://nepalfactcheck.org/2025/03/there-is-no-muslim-expulsion-campaign-in-nepal/,"नेपालमा मुसलमान भगाऊ अभियान सुरु गरिएको छैन, भाइरल भिडियो भ्रामक"
NFC_misinformation-about-expm-wife,https://nepalfactcheck.org/wp-content/uploads/2025/09/jhalanath-300x169.jpg,पूर्वप्रधानमन्त्री झलनाथ खनालकी श्रीमतीको निधन भएको दाबी गलत भएको छ,1,Fabricated,"Jhalanath Khanal, Nepal","Society, Politics",10/09/2025,ne,https://nepalfactcheck.org/2025/09/misinformation-about-expm-wife/,"पूर्व प्रधानमन्त्री झलनाथ खनालकी श्रीमतीको उपचार हुँदै, निधनको खबर मिथ्या"
NFC_misinformation-about-expm-wife,https://nepalfactcheck.org/wp-content/uploads/2025/09/jhalanath-300x169.jpg,पूर्वप्रधानमन्त्री झलनाथ खनालकी श्रीमतीको निधन भएको दाबी गलत हो । त्यतिबेला उनको उपचार भइरहेको थियो ।,0,Pristine,"Jhalanath Khanal, Nepal","Society, Politics",10/09/2025,ne,https://nepalfactcheck.org/2025/09/misinformation-about-expm-wife/,"पूर्व प्रधानमन्त्री झलनाथ खनालकी श्रीमतीको उपचार हुँदै, निधनको खबर मिथ्या"
NFC_prachanda-has-not-accepted-indian-intelligence-agencies-support-in-peoples-war,https://nepalfactcheck.org/wp-content/uploads/2025/05/prachanda-misleading-video-300x169.png,प्रचण्डको सम्पादित भिडियो भारतीय गुप्तचरको सहयोगको झुटो दाबीसहित फैलियो,1,Fabricated,"Pushpa Kamal Dahal, Prachanda, India, RAW, Maoist",Politics,20/05/2025,ne,https://nepalfactcheck.org/2025/05/prachanda-has-not-accepted-indian-intelligence-agencies-support-in-peoples-war/,प्रचण्डको सम्पादित भिडियो गलत दावीका साथ फैलाइयो
NFC_prachanda-has-not-accepted-indian-intelligence-agencies-support-in-peoples-war,https://nepalfactcheck.org/wp-content/uploads/2025/05/prachanda-misleading-video-300x169.png,प्रचण्डले जनयुद्धका क्रममा भारतीय गुप्तचर निकायबाट सहयोग पाएको स्वीकार गरेको झुटो दाबीसहितको सम्पादित भिडियो फैलाइएको थियो ।,0,Pristine,"Pushpa Kamal Dahal, Prachanda, India, RAW, Maoist",Politics,20/05/2025,ne,https://nepalfactcheck.org/2025/05/prachanda-has-not-accepted-indian-intelligence-agencies-support-in-peoples-war/,प्रचण्डको सम्पादित भिडियो गलत दावीका साथ फैलाइयो
NFC_threekune-protest-tear-gas-national-anthem-deepfake-fact-check,https://nepalfactcheck.org/wp-content/uploads/2025/04/tinkune-1-300x169.jpg,के राष्ट्रिय गान बजिरहेको बेला स्टेजमा अश्रुग्यास पुगेको भिडियो दाबी गरिए अनुसार ?,1,Fabricated,"Tinkune, Teargas, National Anthem, Deepfake, Nepal Police","Politics, Society",30/04/2025,ne,https://nepalfactcheck.org/2025/04/threekune-protest-tear-gas-national-anthem-deepfake-fact-check/,के राष्ट्रगान बजिरहेकै बेला मञ्चमा अश्रुग्यास पुगेको भिडियो दावी गरिए जस्तै डिपफेक हो?
NFC_threekune-protest-tear-gas-national-anthem-deepfake-fact-check,https://nepalfactcheck.org/wp-content/uploads/2025/04/tinkune-1-300x169.jpg,तीनकुने आन्दोलनमा राष्ट्रिय गानको क्रममा स्टेजमा अश्रुग्यास पुगेको भिडियो प्रहरीको दाबी अनुसार डिपफेक होइन । भिडियो वास्तविक र प्रमाणित छ।,0,Pristine,"Tinkune, Teargas, National Anthem, Deepfake, Nepal Police","Politics, Society",30/04/2025,ne,https://nepalfactcheck.org/2025/04/threekune-protest-tear-gas-national-anthem-deepfake-fact-check/,के राष्ट्रगान बजिरहेकै बेला मञ्चमा अश्रुग्यास पुगेको भिडियो दावी गरिए जस्तै डिपफेक हो?
NFC_hundi-karobari,https://nepalfactcheck.org/wp-content/uploads/2025/03/a9bdfd9f-804a-4fb8-ae73-0b4cc2598d8e-300x169.jpeg,"फेसबुकमा भाइरल तस्बिरको सत्यता : न राजनीतिज्ञ, न बैंक लुटेरा, उनी हुण्डी व्यापारी हुन् अभियुक्त",1,Identity_Mismatch,"Hundi, Illegal Money Transfer, Nepal","Legal, Finance",10/03/2025,ne,https://nepalfactcheck.org/2025/03/hundi-karobari/,"फेसबुकमा भाइरल फोटोको तथ्य: न नेता, न बैँक लुटेरा, उनी हुन् हुण्डी कारोबारका अभियुक्त"
NFC_hundi-karobari,https://nepalfactcheck.org/wp-content/uploads/2025/03/a9bdfd9f-804a-4fb8-ae73-0b4cc2598d8e-300x169.jpeg,"भाइरल तस्बिरमा या त राजनीतिज्ञ वा बैंक लुटेरा देखाइएको दाबी गरिएको छ, तर व्यक्तिलाई वास्तवमा हुण्डी (अवैध पैसा ट्रान्सफर) कारोवार गरेको आरोप लगाइएको छ।",0,Pristine,"Hundi, Illegal Money Transfer, Nepal","Legal, Finance",10/03/2025,ne,https://nepalfactcheck.org/2025/03/hundi-karobari/,"फेसबुकमा भाइरल फोटोको तथ्य: न नेता, न बैँक लुटेरा, उनी हुन् हुण्डी कारोबारका अभियुक्त"
